Link,ID,Other Info
https://sdbm.library.upenn.edu/entries/192229,192229,"Phillipps744
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192230,192230,"Phillipps745
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192231,192231,"Phillipps746
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192232,192232,"Phillipps747
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192233,192233,"Phillipps748
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192238,192238,"Phillipps753
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192239,192239,"Phillipps754
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192240,192240,"Phillipps755
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192241,192241,"Phillipps756
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192243,192243,"Phillipps758
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192244,192244,"Phillipps759
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192334,192334,Phillipps2425
https://sdbm.library.upenn.edu/entries/192335,192335,Phillipps3015
https://sdbm.library.upenn.edu/entries/192336,192336,Phillipps3683
https://sdbm.library.upenn.edu/entries/192337,192337,Phillipps3887
https://sdbm.library.upenn.edu/entries/192338,192338,Phillipps4205
https://sdbm.library.upenn.edu/entries/192339,192339,Phillipps4425
https://sdbm.library.upenn.edu/entries/192342,192342,Phillipps6060/6061/6450
https://sdbm.library.upenn.edu/entries/192343,192343,Phillipps6740
https://sdbm.library.upenn.edu/entries/192344,192344,Phillipps8383
https://sdbm.library.upenn.edu/entries/192345,192345,Phillipps9004
https://sdbm.library.upenn.edu/entries/192346,192346,Phillipps12115
https://sdbm.library.upenn.edu/entries/192347,192347,Phillipps34701
https://sdbm.library.upenn.edu/entries/192546,192546,"Phillipps1041
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192555,192555,"Phillipps1045; MacCarthy855
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192565,192565,"Phillipps1050
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192572,192572,"Phillipps1053
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192577,192577,"Phillipps1056
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192581,192581,"Phillipps1084
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192582,192582,"Phillipps1085
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192645,192645,"Phillipps1086
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192650,192650,"Phillipps1089
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192652,192652,"Phillipps1091
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192658,192658,"Phillipps1093
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192661,192661,"Phillipps1095
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192662,192662,"Phillipps1096
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192664,192664,"Phillipps1097
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192669,192669,"Phillipps1109
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192671,192671,"Phillipps1109
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192673,192673,"Phillipps1111
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192675,192675,"Phillipps1114
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192676,192676,"Phillipps1115
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192680,192680,"Phillipps1117
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192684,192684,"Phillipps1122
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192686,192686,"Phillipps1123
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192688,192688,"Phillipps1124
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192691,192691,"Phillipps1126
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192693,192693,"Phillipps1127
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192697,192697,"Phillipps1129
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192698,192698,"Phillipps1130
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192699,192699,"Phillipps1132
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192700,192700,"Phillipps1133
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192701,192701,"Phillipps1138
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192702,192702,"Phillipps1140
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192861,192861,"Phillipps1145
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192862,192862,"Phillipps1146
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192865,192865,"Phillipps1149
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192866,192866,"Phillipps1151
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192881,192881,"Phillipps1152
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192882,192882,"Phillipps1153
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192883,192883,"Phillipps1155
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192884,192884,"Phillipps1157
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192885,192885,"Phillipps1158
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192886,192886,"Phillipps1159
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192887,192887,"Phillipps1160
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192888,192888,"Phillipps1161
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192890,192890,"Phillipps1163
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192891,192891,"Phillipps1164
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192893,192893,"Phillipps1166
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192896,192896,"Phillipps1172
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192897,192897,"Phillipps1175
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192898,192898,"Phillipps1176
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192900,192900,"Phillipps1190
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192901,192901,"Phillipps1214
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192902,192902,"Phillipps1221
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192903,192903,"Phillipps1225
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192906,192906,"Phillipps1244
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192907,192907,"Phillipps1245
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192908,192908,"Phillipps1246
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192909,192909,"Phillipps1247
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192914,192914,"Phillipps1250
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192918,192918,"Phillipps1265
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192919,192919,"Phillipps1268
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192920,192920,"Phillipps1272
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192922,192922,"Phillipps1278
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192923,192923,"Phillipps1279
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192924,192924,"Phillipps1280
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192989,192989,"Phillipps1281
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192990,192990,"Phillipps1282
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192992,192992,"Phillipps1286
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192993,192993,"Phillipps1287
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192994,192994,"Phillipps1288
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192995,192995,"Phillipps1289
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/192997,192997,"Phillipps1291
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193000,193000,"Phillipps1294; Derschau32
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193001,193001,"Phillipps1295; Derschau34
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193043,193043,"Phillipps1314
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193045,193045,"Phillipps1316
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193046,193046,"Phillipps1317
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193047,193047,"Phillipps1318
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193048,193048,"Phillipps1319
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193049,193049,"Phillipps1320
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193050,193050,"Phillipps1321
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193051,193051,"Phillipps1322
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193052,193052,"Phillipps1323
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193053,193053,"Phillipps1324
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193055,193055,"Phillipps1326
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193057,193057,"Phillipps1328
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193059,193059,"Phillipps1330
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193060,193060,"Phillipps1331
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193061,193061,"Phillipps1332
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193062,193062,"Phillipps1333
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193064,193064,"Phillipps1334
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193065,193065,"Phillipps1335
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193066,193066,"Phillipps1336
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193067,193067,"Phillipps1337
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193070,193070,"Phillipps1340
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193071,193071,"Phillipps1341
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193072,193072,"Phillipps1342
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193073,193073,"Phillipps1343
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193074,193074,"Phillipps1344
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193075,193075,"Phillipps1345
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193076,193076,"Phillipps1346
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193078,193078,"Phillipps1348
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193079,193079,"Phillipps1349
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193080,193080,"Phillipps1351
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193081,193081,"Phillipps1352
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193082,193082,"Phillipps1354
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193083,193083,"Phillipps1355
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193084,193084,"Phillipps1356
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193085,193085,"Phillipps1357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193086,193086,"Phillipps1360
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193088,193088,"Phillipps1366
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193090,193090,"Phillipps1374
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193091,193091,"Phillipps1377
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193092,193092,"Phillipps1380
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193093,193093,"Phillipps1381
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193096,193096,"Phillipps1382
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193097,193097,"Phillipps1384
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193098,193098,"Phillipps1385
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193100,193100,"Phillipps1387
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193118,193118,"Phillipps2025
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193119,193119,"Phillipps2026
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193120,193120,"Phillipps2027
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193121,193121,"Phillipps2028
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
https://sdbm.library.upenn.edu/entries/193122,193122,"Phillipps2029
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)'"
